index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
3224,HK US,2019-01-07,4648796.0,1.76,92.0192,2.08592019236,282.78,6404.44103025,NYSE,Oil&Gas
3225,HLF US,2019-01-07,896608.0,58.68,21.7024,0.495349623837,9161.04,217.43305775,NYSE,Pharmaceuticals
3226,HLG US,2019-01-07,14917.0,46.42,78.7648,0.325774859806,1196.62,197.287016,NASDAQ,Commercial Services
3227,HLIT US,2019-01-07,279354.0,4.84,51.0656,1.12652236632,419.62,541.30200775,NASDAQ,Telecommunications
3228,HLI US,2019-01-07,228861.0,38.05,32.576,0.898618781448,2502.0,151.3421425,NYSE,Diversified Finan Serv
3229,HLNE US,2019-01-07,108649.0,36.92,38.8544,0.828226930001,2092.18,158.04393125,NASDAQ,Diversified Finan Serv
3230,HLTH US,2019-01-07,695091.0,0.47,190.88,0.971806342196,36.78,2338.3074525,AMEX,Healthcare-Services
3231,HLT US,2019-01-07,1933429.0,69.94,32.2816,1.11938435137,20742.11,164.56244425,NYSE,Lodging
3232,HL US,2019-01-07,4979840.0,2.58,60.5376,0.79601979751,1238.91,15780.1445015,NYSE,Mining
3233,HLX US,2019-01-07,1358776.0,6.14,57.2288,1.40536700469,909.66,977.3846145,NYSE,Oil&Gas Services
3234,HMC US,2019-01-07,1040856.0,27.31,18.784,0.700686319861,49470.11,637.67995825,NYSE,Auto Manufacturers
3235,HMG US,2019-01-07,84.5,14.1,40.5568,-0.0514035114054,14.29,129.27240225,AMEX,REITS
3236,HMHC US,2019-01-07,645496.0,9.75,47.8016,0.939359108935,1204.72,305.97047175,NASDAQ,Media
3237,HMI US,2019-01-07,35519.0,10.18,57.3504,0.309999659756,612.3,448.2152505,NYSE,Retail
3238,HMLP US,2019-01-07,112782.0,17.1,39.1104,0.696298385625,567.6,226.81774475,NYSE,Transportation
3239,HMNF US,2019-01-07,1814.5,19.79,49.5488,0.151088441589,95.48,308.376328,NASDAQ,Savings&Loans
3240,HMN US,2019-01-07,105228.5,37.94,39.3344,0.875546216182,1553.3,160.50188625,NYSE,Insurance
3241,HMNY US,2019-01-07,24782302.5,0.0162,116.4608,0.121455800118,27.02,145605.670326,NASDAQ,Computers
3242,HMOP US,2019-01-07,3386.5,40.015,1.3056,-0.00776458433695,106.04,1037.530378,ARCA,
3243,HMST US,2019-01-07,106273.5,22.4,42.2912,0.90070073011,604.62,159.532285,NASDAQ,Banks
3244,HMSY US,2019-01-07,477751.0,28.33,45.4656,1.09014255509,2377.09,189.82852275,NASDAQ,Commercial Services
3245,HMTA US,2019-01-07,2154.5,12.49,66.3104,-0.111732877675,72.56,367.0727425,NASDAQ,Banks
3246,HMTV US,2019-01-07,21622.5,12.33,84.9344,0.486119830295,485.12,203.83150725,NASDAQ,Media
3247,HMY US,2019-01-07,1970623.5,1.87,48.4288,0.088439198571,995.37,25366.4836792,NYSE,Mining
3248,HNDL US,2019-01-07,2429.0,22.41,8.6656,0.0692063906132,8.96,192.20716125,NASDAQ,
3249,HNGR US,2019-01-07,166580.5,18.97,49.0624,0.376850488579,699.01,206.49431275,NYSE,Healthcare-Products
3250,HNI US,2019-01-07,132212.5,37.08,38.7584,1.10666597957,1624.83,157.6650785,NYSE,Office Furnishings
3251,HNNA US,2019-01-07,9347.0,10.34,67.6736,-0.131071483934,81.87,392.00924175,NASDAQ,Diversified Finan Serv
3252,HNP US,2019-01-07,50133.0,24.79,18.1952,0.295688396351,14280.95,221.68629525,NYSE,Electric
3253,HNRG US,2019-01-07,83280.5,5.27,71.5008,0.715384563457,159.03,218.50086625,NASDAQ,Coal
3254,HNW US,2019-01-07,27729.5,13.24,11.6928,0.104811710301,110.16,778.5453935,AMEX,
3255,HOFT US,2019-01-07,40374.5,28.31,67.4688,0.904560674095,333.64,184.11915375,NASDAQ,Home Furnishings
3256,HOG US,2019-01-07,1579022.5,34.68,33.1392,1.05129387199,5647.04,221.641047,NYSE,Leisure Time
3257,HOLD US,2019-01-07,372.5,99.095,1.9968,0.00207239312892,66.89,871.86493175,ARCA,
3258,HOLI US,2019-01-07,124983.0,18.3,42.7136,0.720593586028,1104.26,181.8158875,NASDAQ,Machinery-Diversified
3259,HOLX US,2019-01-07,1911861.5,39.15,27.0848,0.84836396985,11322.68,239.3484205,NASDAQ,Healthcare-Products
3260,HOMB US,2019-01-07,596193.0,17.07,35.5456,0.969579043335,2951.96,296.45958425,NASDAQ,Banks
3261,HOME US,2019-01-07,921513.0,20.31,55.104,1.17281560779,1291.11,243.46715975,NYSE,Retail
3262,HOML US,2019-01-07,103.0,27.5833,55.6608,0.0469837658572,5.52,2044.0742335,ARCA,
3263,HONE US,2019-01-07,26801.5,16.28,49.2544,0.498915236538,530.49,268.3202655,NASDAQ,Banks
3264,HONR US,2019-01-07,351.5,21.91,12.3072,0.00779443247951,25.2,9142.5387005,ARCA,
3265,HON US,2019-01-07,2209897.5,134.62,24.9088,0.969199995938,99657.61,147.9002525,NYSE,Electronics
3266,HOPE US,2019-01-07,1071554.0,12.46,36.5376,1.01943193701,1604.56,644.43900875,NASDAQ,Banks
3267,HOS US,2019-01-07,569539.0,1.62,123.488,1.76801731211,60.9,1633.2660495,NYSE,Transportation
3268,HOV US,2019-01-07,2194528.0,0.7771,95.1744,1.19990701427,115.31,1384.113344,NYSE,Home Builders
3269,HPE US,2019-01-07,7682701.0,13.8,36.8704,1.17212843805,19301.76,3673.70576375,NYSE,Computers
3270,HPF US,2019-01-07,78389.0,19.51,20.0896,0.229451652301,414.57,446.96118475,NYSE,
3271,HPI US,2019-01-07,106033.0,19.57,21.344,0.199650452501,508.49,454.448302,NYSE,
3272,HPJ US,2019-01-07,16474.0,2.25,95.2192,0.074871536115,35.01,558.96129175,NASDAQ,Electrical Compo&Equip
3273,HPP US,2019-01-07,1094610.0,27.9,25.8944,0.592817999057,4372.0,353.94432575,NYSE,REITS
3274,HPQ US,2019-01-07,8717563.0,20.72,32.2432,1.17979183206,32188.41,2124.668083,NYSE,Computers
3275,HPR US,2019-01-07,1478124.0,2.9,89.536,1.97809433468,616.09,2301.23471825,NYSE,Oil&Gas
3276,HPS US,2019-01-07,150748.5,16.6,21.9136,0.241778803765,523.96,535.8527065,NYSE,
3277,HPT US,2019-01-07,727155.5,24.17,25.1648,0.690955983729,3974.57,284.0707465,NASDAQ,REITS
3278,HP US,2019-01-07,1488857.0,49.0,44.9216,1.20190808548,5342.88,182.341796,NYSE,Oil&Gas
3279,HQCL US,2019-01-07,29181.5,9.775,5.4656,0.0196205177403,813.68,994.39035225,NASDAQ,Energy-Alternate Sources
3280,HQH US,2019-01-07,529366.5,19.15,29.6256,0.817541586678,803.63,513.776812,NYSE,
3281,HQL US,2019-01-07,231715.0,16.18,28.2688,0.815733240561,365.22,504.5820135,NYSE,
3282,HQY US,2019-01-07,515438.5,58.0,56.0832,1.52856123694,3618.54,149.969948,NASDAQ,Commercial Services
3283,HRB US,2019-01-07,2634532.5,25.46,31.9488,0.886127796562,5232.74,466.921639,NYSE,Commercial Services
3284,HRC US,2019-01-07,498880.0,87.84,33.9712,1.01699362349,5910.18,146.1722195,NYSE,Healthcare-Products
3285,HRI US,2019-01-07,400510.5,29.48,65.6,1.85459791183,840.13,164.5459355,NYSE,Commercial Services
3286,HRL US,2019-01-07,2602099.5,41.7,23.8976,0.620813694556,22292.64,369.60029825,NYSE,Food
3287,HROW US,2019-01-07,248591.0,5.39,113.92,0.461842144764,125.47,485.3208125,NASDAQ,Pharmaceuticals
3288,HRS US,2019-01-07,722490.0,132.92,32.0,0.929936748681,15639.22,130.1314275,NYSE,Aerospace/Defense
3289,HRTG US,2019-01-07,74821.0,15.0,35.2512,0.736434916285,399.01,193.67230575,NYSE,Insurance
3290,HRTX US,2019-01-07,677971.0,26.06,72.2496,1.27377638697,2033.18,175.0069385,NASDAQ,Pharmaceuticals
3291,HR US,2019-01-07,428553.0,28.5,25.568,0.513506317056,3569.26,280.7314735,NYSE,REITS
3292,HRZN US,2019-01-07,73723.0,11.05,31.7632,0.212697783619,127.44,378.5829975,NASDAQ,Investment Companies
3293,HSBC US,2019-01-07,2174096.0,41.61,17.1456,0.58615085834,166735.82,957.34726875,NYSE,Banks
3294,HSC US,2019-01-07,378596.0,20.29,50.976,1.46980587988,1629.56,192.742118,NYSE,Miscellaneous Manufactur
3295,HSCZ US,2019-01-07,13336.5,25.7482,14.5728,0.163012959106,15.45,942.93545525,ARCA,
3296,HSDT US,2019-01-07,54806.5,9.02,56.0896,0.0847517914158,232.88,420.233982,NASDAQ,Biotechnology
3297,HSGX US,2019-01-07,9178179.0,0.2245,163.84,0.804005196051,13.92,6926.28227,NASDAQ,Pharmaceuticals
3298,HSIC US,2019-01-07,1147013.0,74.5,29.5872,0.819755558888,11356.61,153.15193775,NASDAQ,Healthcare-Products
3299,HSII US,2019-01-07,79126.5,31.85,49.6512,0.718211769575,603.83,161.4634155,NASDAQ,Commercial Services
3300,HSKA US,2019-01-07,35093.0,92.9,74.8416,0.508544043012,705.04,157.441598,NASDAQ,Pharmaceuticals
3301,HSON US,2019-01-07,10575.0,1.37,87.4368,0.205868730596,43.9,745.56942175,NASDAQ,Commercial Services
3302,HSPX US,2019-01-07,27789.0,45.4343,30.9248,0.576925247417,74.97,298.30687725,ARCA,
3303,HSRT US,2019-01-07,144.0,39.72,4.768,0.000847665055616,105.26,337.9281645,BATS,
3304,HSTM US,2019-01-07,86379.0,24.44,36.6528,0.737215821264,790.03,168.5188215,NASDAQ,Internet
3305,HST US,2019-01-07,5817030.5,16.87,28.192,0.82807767769,12518.59,1848.78916375,NYSE,REITS
3306,HSY US,2019-01-07,835395.5,106.08,22.7968,0.53247345673,22256.41,145.639158,NYSE,Food
3307,HTA US,2019-01-07,1785934.0,25.24,23.9808,0.473773610969,5223.19,462.06183425,NYSE,REITS
3308,HTBI US,2019-01-07,36027.5,26.5,52.3968,0.364502986847,494.48,186.58511775,NASDAQ,Savings&Loans
3309,HTBK US,2019-01-07,151265.0,12.31,31.2192,0.751096147579,532.77,246.58032325,NASDAQ,Banks
3310,HTBX US,2019-01-07,409322.0,1.07,80.928,0.209336728597,34.73,1575.63169025,NASDAQ,Pharmaceuticals
3311,HTD US,2019-01-07,139020.0,21.16,21.0304,0.315495251195,784.03,485.08799525,NYSE,
3312,HTGC US,2019-01-07,650435.5,11.68,25.3248,0.465895900188,1129.83,833.944115,NYSE,Private Equity
3313,HTGM US,2019-01-07,260890.5,2.67,85.6128,1.23548799546,76.08,788.6361325,NASDAQ,Biotechnology
3314,HTHT US,2019-01-07,602454.5,29.43,53.8112,1.04332509737,8577.02,209.17662825,NASDAQ,Lodging
3315,HTH US,2019-01-07,257461.5,18.73,34.7648,0.996010020611,1771.78,236.731804,NYSE,Banks
3316,HTLD US,2019-01-07,302522.0,18.53,33.184,0.728387242667,1518.1,196.95140475,NASDAQ,Transportation
3317,HTLF US,2019-01-07,104280.5,45.14,37.8432,0.928295197457,1556.13,157.75446725,NASDAQ,Banks
3318,HTRB US,2019-01-07,800.0,38.795,3.9488,0.00106304830168,504.33,339.30369825,ARCA,
3319,HT US,2019-01-07,454288.0,16.87,31.3344,0.742957087845,665.08,247.34706775,NYSE,REITS
3320,HTUS US,2019-01-07,20428.0,23.0053,31.3344,0.591085386014,49.46,488.04459025,ARCA,
3321,HTY US,2019-01-07,44995.5,6.74,19.7824,0.161407576389,74.29,776.6143725,NYSE,
3322,HTZ US,2019-01-07,2401378.5,14.03,66.4,1.67445100392,1181.03,525.1078025,NYSE,Commercial Services
3323,HUBB US,2019-01-07,228280.5,100.37,36.2112,1.12701408273,5490.92,125.24603725,NYSE,Electrical Compo&Equip
3324,HUBG US,2019-01-07,142679.0,37.07,38.656,0.951438551996,1270.55,142.634695,NASDAQ,Transportation
3325,HUBS US,2019-01-07,409442.0,126.76,57.7216,1.66421450652,4973.08,137.23148375,NYSE,Software
3326,HUD US,2019-01-07,202694.0,16.76,49.2736,0.776705790811,1550.49,226.963184,NYSE,Retail
3327,HUM US,2019-01-07,598185.5,276.62,31.4496,0.850833638322,37948.63,121.347214,NYSE,Healthcare-Services
3328,HUN US,2019-01-07,1831354.5,21.06,44.768,1.25891589656,5037.13,473.39899775,NYSE,Chemicals
3329,HURC US,2019-01-07,13669.0,37.81,91.2256,0.0811569017498,254.2,284.936879,NASDAQ,Machinery-Diversified
3330,HURN US,2019-01-07,51138.0,49.76,53.184,0.628621572122,1122.28,167.55628075,NASDAQ,Commercial Services
3331,H US,2019-01-07,410158.0,67.18,29.3056,0.93620275166,7382.27,142.946409,NYSE,Lodging
3332,HUSA US,2019-01-07,187242.5,0.1969,96.1984,4.15477444642e-05,12.29,3527.2033685,AMEX,Oil&Gas
3333,HUSE US,2019-01-07,21829.5,33.37,20.6976,0.213919691282,193.55,239.51333525,ARCA,
3334,HUSV US,2019-01-07,31437.0,22.1572,19.2128,0.266388513594,155.1,1286.04018625,ARCA,
3335,HUYA US,2019-01-07,1256529.5,17.11,63.9872,1.17548911916,3486.97,467.9735605,NYSE,Software
3336,HVBC US,2019-01-07,313.0,15.05,18.08,0.0156840248444,34.0,1469.80360525,NASDAQ,Banks
3337,HVT/A US,2019-01-07,185.5,19.13,20.384,0.0423944736273,397.88,329.3039635,NYSE,Retail
3338,HVT US,2019-01-07,56872.5,19.19,34.9504,0.656105923407,397.88,171.83724325,NYSE,Retail
3339,HWBK US,2019-01-07,4983.5,21.98,61.92,-0.269247695269,132.65,233.751928,NASDAQ,Banks
3340,HWCC US,2019-01-07,51419.5,5.27,77.0304,0.53705017247,87.08,452.395436,NASDAQ,Distribution/Wholesale
3341,HWC US,2019-01-07,463675.5,37.2,36.4224,1.00970394846,3168.19,187.73245225,NASDAQ,Banks
3342,HWKN US,2019-01-07,27134.0,42.21,58.1568,0.443998878082,452.52,255.59008725,NASDAQ,Chemicals
3343,HXL US,2019-01-07,394611.0,58.22,28.1984,0.835944488399,5012.48,183.9232665,NYSE,Miscellaneous Manufactur
3344,HX US,2019-01-07,624840.0,2.52,100.7872,0.44369597743,123.25,1308.9058115,NASDAQ,Diversified Finan Serv
3345,HYAC US,2019-01-07,5358.5,10.0,6.592,0.0123495866313,412.5,5538.549523,NASDAQ,Holding Companies-Divers
3346,HYACU US,2019-01-07,73.0,10.5,16.1216,-0.0987345103729,412.5,551.762118,NASDAQ,Holding Companies-Divers
3347,HYB US,2019-01-07,170910.0,7.74,15.3728,0.110538937984,180.88,703.44419425,NYSE,
3348,HYDB US,2019-01-07,1073.0,46.8907,5.1392,0.00373216243093,16.41,991.18520575,BATS,
3349,HYDD US,2019-01-07,3427.0,19.4,24.0192,-0.0541933072957,3.88,279.51495825,ARCA,
3350,HYD US,2019-01-07,463877.5,60.91,3.1424,-0.00994880818784,2360.04,767.043884,BATS,
3351,HYDW US,2019-01-07,112.0,47.7963,5.44,0.0472262916086,138.61,1327.6659375,ARCA,
3352,HYEM US,2019-01-07,98651.5,22.46,8.1472,0.0460981029594,256.04,370.70699075,ARCA,
3353,HYGH US,2019-01-07,19836.0,85.95,7.9232,0.157507360128,201.98,742.5646475,ARCA,
3354,HYGS US,2019-01-07,63422.0,5.36,62.336,0.523371127078,82.8,734.792826,NASDAQ,Energy-Alternate Sources
3355,HYG US,2019-01-07,24437827.5,82.39,6.5408,0.22809354993,12622.15,5867.7901355,ARCA,
3356,HYGV US,2019-01-07,597.5,46.1416,4.6912,0.0329037381128,36.91,1506.03859625,ARCA,
3357,HYHG US,2019-01-07,21345.5,63.28,13.7088,0.191442030108,148.71,265.32099975,BATS,
3358,HYIH US,2019-01-07,7247.0,21.62,19.2576,-0.0439110437131,6.49,421.73241825,BATS,
3359,HYI US,2019-01-07,81485.0,13.46,12.5568,0.0559768022346,306.66,613.9230125,NYSE,
3360,HYLB US,2019-01-07,437394.0,47.33,6.5728,0.195401047056,1916.87,1698.3118905,ARCA,
3361,HYLD US,2019-01-07,23752.5,33.9182,9.632,0.0349136113443,162.81,616.639711,ARCA,
3362,HYLS US,2019-01-07,476613.5,45.47,5.9328,0.117392109712,1154.94,1311.70135475,NASDAQ,
3363,HYLV US,2019-01-07,1426.0,23.5626,6.1824,0.0378521969626,84.83,1899.52318275,ARCA,
3364,HYMB US,2019-01-07,237394.0,55.98,4.1216,-0.0127161771806,710.95,480.0995575,ARCA,
3365,HYND US,2019-01-07,44759.0,19.52,20.2368,0.118030185708,50.75,733.94743525,NASDAQ,
3366,HYRE US,2019-01-07,60585.0,3.19,146.7072,0.551722963482,37.35,818.48679875,NASDAQ,Software
3367,HYS US,2019-01-07,246193.5,96.21,5.2864,0.164182187839,1269.97,258.02416375,ARCA,
3368,HYT US,2019-01-07,679378.0,9.54,14.8608,0.263250295885,1178.39,1717.95581025,NYSE,
3369,HYUP US,2019-01-07,204.5,45.9172,2.6496,0.0104578190671,140.05,1258.3433835,ARCA,
3370,HY US,2019-01-07,54825.0,64.36,53.3824,1.0412187661,1065.85,165.02778975,NYSE,Machinery-Constr&Mining
3371,HYXE US,2019-01-07,174.0,47.99,4.8576,0.0288769805254,9.6,1273.02189375,NASDAQ,
3372,HYXU US,2019-01-07,3164.5,48.01,5.2288,0.0255914083686,48.01,638.46236425,BATS,
3373,HYZD US,2019-01-07,297556.0,22.85,14.2144,0.106846635557,258.21,353.04146175,NASDAQ,
3374,HZNP US,2019-01-07,881422.0,20.39,48.736,1.20193168576,3417.89,268.2983135,NASDAQ,Pharmaceuticals
3375,HZN US,2019-01-07,439154.5,1.91,110.1696,0.563423422721,47.96,1441.10497325,NYSE,Auto Parts&Equipment
3376,HZO US,2019-01-07,194211.0,19.35,46.2016,1.01711093853,528.59,173.9367355,NYSE,Retail
3377,IAC US,2019-01-07,575023.0,183.0,41.6064,1.07999751258,15283.06,142.228025,NASDAQ,Internet
3378,IAE US,2019-01-07,59513.5,8.46,20.96,0.121116253505,100.66,1009.97585575,NYSE,
3379,IAF US,2019-01-07,89049.0,4.81,28.2944,0.241603180025,109.39,1043.9984455,AMEX,
3380,IAGG US,2019-01-07,213614.0,52.17,2.2656,-0.0181551874003,1066.88,857.12163625,BATS,
3381,IAG US,2019-01-07,3645511.5,3.82,54.4,0.242422638588,1786.27,16451.9195717,NYSE,Mining
3382,IAI US,2019-01-07,97251.5,57.35,24.6976,0.845641107865,209.33,557.2481035,ARCA,
3383,IAK US,2019-01-07,22662.0,58.4444,21.0496,0.368506900604,105.2,1486.3446915,ARCA,
3384,IART US,2019-01-07,346712.0,44.35,35.2,0.882275984092,3777.71,156.89832275,NASDAQ,Healthcare-Products
3385,IAT US,2019-01-07,412817.5,41.5,27.9936,0.937740422713,566.47,2624.080343,ARCA,
3386,IAUF US,2019-01-07,421.0,49.025,4.2432,-0.0116989357607,4.9,1170.92802175,BATS,
3387,IAU US,2019-01-07,17580593.0,12.32,6.6176,-0.0350998062616,11653.49,359165.665259,ARCA,
3388,IBA US,2019-01-07,15155.0,41.95,48.3072,0.20616319628,2097.5,201.257117,NYSE,Food
3389,IBB US,2019-01-07,3150033.5,102.55,31.1104,1.18517891174,7942.5,400.9845305,NASDAQ,
3390,IBCD US,2019-01-07,3703.5,24.4365,3.1104,-0.0149780555697,85.53,1507.79108075,ARCA,
3391,IBCE US,2019-01-07,1762.0,23.57,3.0272,-0.00089335351649,44.78,254.11978125,ARCA,
3392,IBCP US,2019-01-07,98226.5,21.99,32.7808,0.745832208807,530.08,164.97924675,NASDAQ,Banks
3393,IBDC US,2019-01-07,12550.5,25.9298,4.2432,-0.00504068896144,129.65,970.8383275,ARCA,
3394,IBDD US,2019-01-07,3937.5,25.55,5.0496,-0.00538403212246,60.04,583.29551125,ARCA,
3395,IBDK US,2019-01-07,198584.0,24.78,1.728,-0.00720195374931,743.4,2203.2440515,ARCA,
3396,IBDL US,2019-01-07,197410.5,25.03,1.9584,-0.0036090964379,921.1,2009.48090625,ARCA,
3397,IBDM US,2019-01-07,252079.5,24.36,2.4448,-0.00660744004355,908.63,2273.4924315,ARCA,
3398,IBDN US,2019-01-07,192256.5,24.31,3.328,-0.0167978044292,607.75,1243.8547135,ARCA,
3399,IBDO US,2019-01-07,121029.5,24.23,3.9232,-0.0217927333878,529.43,1155.2998125,ARCA,
3400,IBDP US,2019-01-07,82024.0,23.95,5.6064,0.00304634103765,329.31,1293.5033375,ARCA,
3401,IBDQ US,2019-01-07,58597.5,23.84,6.5024,-0.00885332613434,357.6,1308.015799,ARCA,
3402,IBDR US,2019-01-07,18437.0,23.16,9.1904,-0.00194518805849,163.28,359.5029615,ARCA,
3403,IBDS US,2019-01-07,10503.0,23.37,7.7376,-0.0436165805869,139.05,440.2329735,ARCA,
3404,IBDT US,2019-01-07,9202.5,24.99,7.584,0.0233622227574,41.23,602.46602175,ARCA,
3405,IBD US,2019-01-07,7704.5,24.41,14.592,-0.0156663547842,61.03,181.97893175,ARCA,
3406,IBIO US,2019-01-07,85303.0,0.8025,146.8544,-0.126560126128,15.0,1479.658124,AMEX,Biotechnology
3407,IBKC US,2019-01-07,310163.0,68.68,34.2656,0.956971550698,3814.76,172.32872375,NASDAQ,Banks
3408,IBKR US,2019-01-07,530764.0,54.5,53.952,0.875770931937,22635.32,260.96696825,IEX,Diversified Finan Serv
3409,IBMH US,2019-01-07,43687.5,25.38,2.24,-0.00132574841052,298.21,1324.76743575,ARCA,
3410,IBMI US,2019-01-07,69236.5,25.33,2.624,0.00330150637218,334.36,3173.88641175,ARCA,
3411,IBMJ US,2019-01-07,49215.0,25.43,2.3744,-0.00247071548923,253.03,2735.97703075,ARCA,
3412,IBMK US,2019-01-07,48230.0,25.625,2.8096,0.00461321304373,247.28,2390.5688635,ARCA,
3413,IBML US,2019-01-07,21462.0,25.11,4.608,-0.00680290599423,134.34,1397.23669725,BATS,
3414,IBMM US,2019-01-07,10350.5,25.455,3.0656,0.000739427181406,35.64,2089.95515725,BATS,
3415,IBMN US,2019-01-07,3335.5,25.89,2.5152,0.00210091032345,5.18,2190.0751145,BATS,
3416,IBM US,2019-01-07,4210066.0,117.32,26.9632,0.989377703156,106619.69,185.24888025,NYSE,Computers
3417,IBND US,2019-01-07,60262.5,32.74,9.3376,0.014404613985,180.07,234.4334525,ARCA,
3418,IBN US,2019-01-07,4358562.0,10.5,17.2928,0.425088791258,33813.54,9841.929204,NYSE,Banks
3419,IBOC US,2019-01-07,194636.0,34.89,33.6128,0.93353771316,2308.15,153.34131475,NASDAQ,Banks
3420,IBP US,2019-01-07,145170.0,37.05,63.7248,1.45411930427,1156.89,132.4222795,NYSE,Home Builders
3421,IBTX US,2019-01-07,284002.5,49.15,43.6992,1.00590209136,2146.06,170.62361175,NASDAQ,Banks
3422,IBUY US,2019-01-07,312628.0,41.16,30.496,1.0442599323,271.66,678.60794,NASDAQ,
3423,ICAD US,2019-01-07,111967.5,3.75,93.7216,0.191552660456,62.89,358.7231835,NASDAQ,Computers
3424,ICAN US,2019-01-07,962.5,25.8485,26.144,0.266986382899,3.88,1164.7873095,ARCA,
3425,ICBK US,2019-01-07,10472.5,18.07,64.1728,-0.131551344339,121.02,258.2621095,NASDAQ,Banks
3426,ICCC US,2019-01-07,2252.5,7.17,63.0208,0.151712549795,39.33,440.62188,NASDAQ,Biotechnology
3427,ICCH US,2019-01-07,44.5,13.52,50.9312,0.0684085637134,44.66,314.96422975,NASDAQ,Insurance
3428,ICD US,2019-01-07,156472.0,3.42,83.072,1.61541798966,258.87,458.632153,NYSE,Oil&Gas Services
3429,ICE US,2019-01-07,1642293.0,75.67,23.0272,0.818793479143,43100.42,217.396592,NYSE,Diversified Finan Serv
3430,ICFI US,2019-01-07,69682.5,64.25,42.8288,0.715111222592,1210.94,163.10872975,NASDAQ,Commercial Services
3431,ICF US,2019-01-07,276709.5,94.54,20.9152,0.521860067611,1886.07,561.61122825,BATS,
3432,ICHR US,2019-01-07,360659.0,16.94,63.0272,1.37924213823,387.13,230.27764125,NASDAQ,Machinery-Diversified
3433,ICLK US,2019-01-07,69184.5,3.39,74.208,0.429611851352,182.35,439.9519285,NASDAQ,Internet
3434,ICLN US,2019-01-07,84006.5,8.5,19.6928,0.46992253444,164.05,5657.83992225,NASDAQ,
3435,ICLR US,2019-01-07,284630.0,123.64,41.1008,1.00509312245,6730.46,149.7217865,NASDAQ,Healthcare-Services
3436,ICL US,2019-01-07,217725.0,5.68,23.8784,0.551326828132,7272.11,651.68649975,NYSE,Chemicals
3437,ICOL US,2019-01-07,7200.5,11.76,26.1888,0.208199566771,20.58,477.00345675,ARCA,
3438,ICON US,2019-01-07,919308.5,0.112,152.7808,0.178272379922,8.42,3331.992122,NASDAQ,Apparel
3439,ICOW US,2019-01-07,8922.0,24.7335,21.2032,0.110220184854,22.26,473.1783025,BATS,
3440,ICPT US,2019-01-07,405460.5,102.35,65.9392,1.63136082038,3035.13,155.3276615,NASDAQ,Biotechnology
3441,ICSH US,2019-01-07,404602.5,50.1,0.8064,-0.0012087772562,901.8,6131.7858645,BATS,
3442,ICUI US,2019-01-07,169165.5,228.32,39.296,0.977356961562,4678.09,133.589962,NASDAQ,Healthcare-Products
3443,ICVT US,2019-01-07,70033.5,52.52,16.6784,0.433080610896,294.11,486.16947775,BATS,
3444,IDA US,2019-01-07,171770.5,91.54,23.9232,0.421502875993,4612.96,122.7116875,NYSE,Electric
3445,IDCC US,2019-01-07,334280.5,67.29,33.5296,0.84509943932,2342.46,188.727811,NASDAQ,Telecommunications
3446,IDE US,2019-01-07,133010.0,11.36,20.9728,0.31328269143,219.01,575.143517,NYSE,
3447,IDEV US,2019-01-07,604245.5,49.84,14.0864,0.490019655963,1308.3,1123.9837505,ARCA,
3448,IDEX US,2019-01-07,297220.0,1.26,107.0464,0.821493934615,128.86,2049.38876775,NASDAQ,Software
3449,IDHD US,2019-01-07,7509.0,25.915,30.4896,-0.0160520787432,7.77,323.58632475,BATS,
3450,IDHQ US,2019-01-07,13407.0,20.66,16.928,0.056398712484,34.09,525.6068125,ARCA,
3451,IDIV US,2019-01-07,777.5,11.415,42.8224,0.148308853744,4.57,253.0813885,ARCA,
3452,IDLB US,2019-01-07,6080.0,26.43,21.3952,0.029323168273,125.54,543.7899555,NASDAQ,
3453,IDLV US,2019-01-07,303625.0,30.36,12.2816,0.330059755202,602.65,556.95297875,ARCA,
3454,IDMO US,2019-01-07,100.5,23.2719,12.3328,-0.0268303085171,2.33,103.03017375,ARCA,
3455,IDN US,2019-01-07,14025.5,2.28,105.8048,0.183344251864,35.66,939.06113,AMEX,Software
3456,IDOG US,2019-01-07,130371.0,24.28,13.728,0.33459450225,252.51,483.730537,ARCA,
3457,IDRA US,2019-01-07,304914.0,3.66,120.1472,1.51565738448,99.48,710.42955025,NASDAQ,Biotechnology
3458,IDSA US,2019-01-07,6197.5,1.09,103.168,0.0637194645059,8.84,1039.8598495,NASDAQ,Environmental Control
3459,IDSY US,2019-01-07,31957.0,5.8,74.5024,0.156808163115,105.09,642.7250405,NASDAQ,Telecommunications
3460,IDTI US,2019-01-07,1915996.5,48.39,5.5936,0.08321052591,6244.01,1150.26701325,NASDAQ,Semiconductors
3461,IDT US,2019-01-07,93343.0,6.64,60.5952,0.724542045312,157.49,193.5301375,NYSE,Telecommunications
3462,IDU US,2019-01-07,89217.0,133.77,19.968,0.364446222196,729.05,513.4008815,ARCA,
3463,IDV US,2019-01-07,2541289.5,29.36,13.2672,0.505120093642,3934.24,1584.0673895,BATS,
3464,IDXG US,2019-01-07,222882.0,0.92,86.8992,0.316835869641,26.31,1107.43870875,NASDAQ,Healthcare-Services
3465,IDX US,2019-01-07,10956.5,22.78,20.4224,0.336458885683,46.7,657.6265935,ARCA,
3466,IDXX US,2019-01-07,453831.0,187.43,37.5744,1.21286484938,16162.77,135.63209925,NASDAQ,Healthcare-Products
